f_id,log_dt,temp,items,clean,restk
F01962,2021-01-15,45,41,CLEAN,NO
F03579,2024-03-07,35,52,Dirty ,no
F03232,2021-08-04,34,47,OK,yes
F03884,2024-06-24,,15,,YES
F00835,2022-07-08,33,31,clean,NO
F02410,2024-02-16,35,45, ok,no
F04787,2021-01-19,42,55,needs cleaning,y
F03849,2023-09-19,43,16,needs cleaning,yes
F02350,2025-09-22,44,34,Dirty ,YES
F01612,2022-04-16,34,27,CLEAN,no
F00018,2025-03-20,39,7,Clean,NO
F02193,2022-06-13,,2,dirty,No
F00015,2021-11-12,35,20,clean,No
F03986,2024-10-06,42,24,Clean,YES
F09445,2022-09-21,33,58,OK,Yes
F03062,2021-10-20,39,12,Clean,n
F02957,2025-10-28,45,8, ok,n
F02518,2022-09-21,42,14,needs cleaning,n
F00223,2021-09-26,38,27,needs cleaning,No
F04567,2025-02-05,37,,clean,No
F03958,2023-01-25,43,47,Clean,No
F03083,2022-08-11,45,1,clean,YES
F04319,2022-11-24,42,10,OK,Yes
F03276,2023-06-22,36,32,CLEAN,Yes
F01904,2022-08-27,34,41,Dirty ,No
F02831,2021-04-09,33,38,dirty,no
F02673,2024-02-09,42,22,Clean,NO
F02135,2023-09-11,34,27,clean,Yes
F02430,2021-03-10,43,18,Clean,y
F03915,2025-05-13,43,3, ok,yes
F02300,2023-02-02,40,38,dirty,y
F03009,2024-06-19,41,51,dirty,y
F04586,2020-10-17,42,44,OK,no
F02029,2022-04-28,43,10,clean,yes
F03004,2020-05-22,44,16,clean,YES
F04732,2020-08-21,44,32,,no
F01809,2023-10-02,43,35,OK,no
F00274,2022-05-10,,29,Clean,Yes
F04785,2022-12-27,38,15,OK,no
F00635,2022-09-23,43,35,,n
F02577,2023-06-26,42,20,dirty,Yes
F03180,2021-07-11,37,2,dirty,y
F04318,2023-09-14,41,47,CLEAN,Yes
F00053,2022-08-05,40,18,Clean,no
F01554,2023-06-13,34,5,needs cleaning,Yes
F04289,2025-01-10,37,47,Dirty ,YES
F02847,2023-04-05,45,34,OK,no
F02949,2022-07-03,40,25,CLEAN,YES
F01216,2025-06-27,,45,needs cleaning,no
F04753,2023-12-24,42,45,clean,no
F04754,2021-06-04,33,27,Dirty ,YES
F04416,2020-09-05,43,35,Clean,n
F04426,2020-01-20,37,31,OK,YES
F00433,2023-11-05,36,34,,No
F04061,2023-01-22,45,17,dirty,Yes
F03166,2025-07-02,,13,Dirty ,Yes
F01636,2023-12-21,35,39,clean,YES
F01505,2024-09-12,,18, ok,yes
F03210,2023-03-24,37,58,clean,NO
F09060,2024-03-14,34,11,CLEAN,YES
F02525,2020-01-11,44,30,Clean,Yes
F02259,2022-09-09,33,30, ok,No
F04640,2024-07-22,35,19,Dirty ,yes
F01048,2025-09-18,40,26,clean,yes
F03465,2024-12-22,40,23,clean,yes
F01232,2021-08-24,45,26,OK,No
F03480,2020-04-05,39,40,OK,No
F00158,2021-11-20,38,56,clean,NO
F04194,2023-08-02,33,43,needs cleaning,n
F00908,2023-08-06,36,30,CLEAN,Yes
F02807,2025-10-22,34,24,CLEAN,Yes
F00971,2024-06-16,36,34,CLEAN,No
F04484,2020-10-08,43,29,dirty,yes
F00201,2024-01-08,33,38,clean,No
F01284,2020-02-21,37,52, ok,No
F04738,2024-06-19,34,28,CLEAN,NO
F01317,2021-01-20,39,45,Dirty ,NO
F01475,2025-11-22,45,32,Clean,yes
F03897,2025-01-21,,49,,n
F02431,2020-06-17,42,28,OK,Yes
F04442,2021-01-12,37,17,Dirty ,No
F01320,2022-10-26,45,34,Dirty ,YES
F00691,2025-04-24,41,47,dirty,YES
F04207,2023-11-16,38,23,dirty,yes
F04101,2025-02-12,36,38,needs cleaning,YES
F04762,2022-12-01,,8,clean,YES
F02344,2023-04-23,42,8,needs cleaning,No
F01465,2023-04-13,37,15,needs cleaning,no
F01594,2022-12-11,34,34,dirty,y
F03992,2020-08-26,,2, ok,no
F03649,2021-10-26,33,42,dirty,YES
F04522,2023-05-09,34,60,clean,Yes
F00517,2025-01-12,34,58,Clean,no
F00051,2025-09-02,38,60,Dirty ,y
F00434,2023-07-28,37,18,dirty,YES
F03072,2020-10-04,38,50,dirty,yes
F02068,2025-01-12,37,1,clean,NO
F00781,2025-05-20,34,17,dirty,Yes
F02661,2023-05-14,36,25,dirty,No
F04187,2022-08-08,45,32,Clean,no
F00599,2022-08-10,44,9,CLEAN,NO
F02454,2023-06-05,45,24,clean,no
F04189,2022-01-21,35,29,,No
F09126,2023-08-04,33,14,CLEAN,YES
F04487,2023-03-23,42,13,CLEAN,NO
F00811,2024-08-17,45,59,needs cleaning,no
F03264,2023-01-06,37,56,dirty,no
F04718,2022-08-06,36,51,OK,y
F01760,2020-07-07,44,45,Dirty ,y
F04373,2024-06-27,33,11,OK,y
F02196,2025-07-06,35,22,dirty,y
F00751,2025-03-06,36,2,Clean,n
F03709,2024-01-20,44,40,clean,n
F00415,2023-12-19,44,26,Dirty ,Yes
F00651,2023-02-07,40,6,Dirty ,no
F03497,2023-06-20,33,39,CLEAN,NO
F00291,2020-01-03,38,21,Dirty ,NO
F02795,2025-11-16,44,17,clean,yes
F03044,2023-02-05,41,34,clean,NO
F01783,2021-10-18,999,1,Clean,n
F00969,2021-04-26,44,-5,dirty,No
F01333,2020-12-14,36,22,CLEAN,NO
F00413,2023-04-20,33,29,Clean,YES
F03222,2020-09-11,33,42,Dirty ,n
F00989,2023-01-28,33,14,OK,n
F02322,2022-07-07,38,24,Dirty ,NO
F02507,2022-01-04,38,8,clean,Yes
F03643,2024-10-16,38,5, ok,YES
F02950,2023-11-14,44,31,Clean,No
F03994,2023-11-11,35,,Dirty ,Yes
F01839,2022-03-08,37,0,OK,yes
F04726,2022-02-25,43,22,CLEAN,n
F03387,2024-06-24,43,33,Dirty ,Yes
F04168,2021-09-23,39,37,dirty,NO
F04730,2020-05-02,37,51, ok,n
F02559,2021-03-25,35,0,CLEAN,n
F00215,2022-05-12,42,54,Dirty ,n
F03875,2022-11-06,34,20,OK,Yes
F00423,2025-07-09,40,19,Dirty ,Yes
F03425,2022-07-13,36,2,CLEAN,NO
F03809,2023-07-19,40,7,Dirty ,YES
F04275,2025-05-07,45,7,Clean,NO
F02935,2021-09-15,35,3,OK,No
F00596,2020-06-15,37,56,OK,yes
F03070,2025-04-08,36,26,dirty,NO
F00467,2021-02-05,34,44, ok,no
F03955,2022-07-12,45,42, ok,no
F02535,2021-06-22,40,45,Dirty ,n
F00898,2022-01-16,38,16,clean,No
F04660,2021-03-18,33,44,OK,YES
F04241,2022-06-16,40,32,clean,no
F01357,2023-11-23,40,46,Dirty ,y
F01457,2023-06-22,43,5,Clean,y
F02304,2022-10-28,45,31, ok,NO
F02127,2021-03-15,34,10,CLEAN,no
F02142,2020-06-20,42,47,CLEAN,YES
F03645,2020-10-26,44,0,needs cleaning,n
F01910,2020-07-20,34,24,Clean,y
F04299,2025-06-25,40,15,CLEAN,No
F03520,2023-10-07,41,5, ok,y
F03792,2021-03-27,34,13,dirty,y
F02280,2023-08-09,40,24,Dirty ,no
F00807,2020-05-20,43,28,Clean,No
F02964,2023-02-13,39,19,Dirty ,YES
F01990,2021-01-22,37,39,needs cleaning,n
F01702,2021-03-07,37,53,dirty,No
F00618,2025-08-03,40,20, ok,no
F02714,2022-03-01,41,59,dirty,No
F00991,2024-10-22,36,9,OK,n
F01713,2023-05-19,,1,needs cleaning,YES
F03774,2023-07-23,41,27,CLEAN,YES
F04554,2022-11-06,33,13,dirty,Yes
F01347,2025-10-09,36,32,Dirty ,Yes
F02845,2024-04-27,36,41,needs cleaning,y
F02426,2020-12-08,34,60,needs cleaning,Yes
F01491,2024-02-02,34,44, ok,No
F01145,2022-01-16,43,53,OK,no
F03827,2025-12-02,36,21, ok,y
F04551,2023-11-26,35,8,OK,y
F02197,2021-06-19,40,58,CLEAN,YES
F01148,2024-10-21,,20,needs cleaning,NO
F01064,2024-12-09,45,39,Dirty ,yes
F01366,2022-06-15,39,52,dirty,No
F02536,2024-05-25,34,19,clean,yes
F00670,2024-01-23,44,30,Dirty ,YES
F02446,2021-10-18,35,4,clean,Yes
F00330,2022-12-26,39,57,dirty,NO
F02268,2021-01-16,39,40,dirty,n
F02048,2022-06-05,35,51,needs cleaning,YES
F00920,2025-11-25,33,1,clean,yes
F03941,2025-05-11,39,38,Clean,Yes
F04378,2021-09-15,34,44,OK,YES
F03944,2024-12-10,40,40,CLEAN,Yes
F04622,2022-03-16,45,31,Dirty ,YES
F04659,2025-01-02,-50,28,dirty,no
F01259,2020-12-06,45,-5,dirty,No
F04807,2021-11-26,42,22, ok,y
F03086,2025-02-21,34,51,Dirty ,n
F04296,2023-09-12,,21,Dirty ,YES
F03318,2020-04-17,43,7,needs cleaning,Yes
F00073,2025-03-12,41,12,dirty,yes
F00855,2020-05-05,45,42, ok,y
F03106,2020-12-25,36,33, ok,No
F00168,2022-11-24,39,1,dirty,NO
F02487,2025-04-25,37,7,Clean,YES
F01106,2022-08-14,33,2,needs cleaning,n
F00306,2024-10-16,41,16,needs cleaning,NO
F00088,2024-06-23,35,34, ok,no
F02345,2021-05-24,45,12,Dirty ,YES
F03557,2023-11-07,45,37,OK,Yes
F00673,2022-06-07,40,13,OK,n
F01176,2020-04-18,33,24, ok,yes
F04016,2025-04-21,33,,OK,YES
F00068,2025-08-27,36,15,clean,n
F02147,2023-02-09,43,16,dirty,NO
F00832,2022-03-15,35,, ok,yes
F03409,2020-02-09,,28,Dirty ,NO
F00055,2020-05-19,45,35,Dirty ,NO
F04878,2025-08-19,999,18,CLEAN,No
F01206,2021-06-11,37,12,Dirty ,NO
F00630,2021-01-21,35,33,Clean,YES
F03153,2022-07-20,33,7,needs cleaning,n
F04767,2021-12-19,36,14, ok,No
F03499,2022-02-26,37,2,OK,y
F01940,2022-06-15,39,49,dirty,No
F04650,2023-11-10,42,43,needs cleaning,n
F04553,2025-03-05,36,2,Dirty ,no
F02627,2023-02-25,36,42,OK,YES
F04562,2022-04-12,36,41, ok,NO
F04728,2024-05-17,41,55,Clean,yes
F00087,2024-04-16,42,6,CLEAN,Yes
F02305,2020-06-04,33,38,needs cleaning,yes
F03115,2020-05-16,40,55, ok,n
F02260,2020-08-17,34,45,Dirty ,no
F04331,2025-09-23,34,13,Dirty ,YES
F04810,2022-08-24,36,23,clean,NO
F03691,2025-05-20,35,55,Clean,no
F04211,2021-07-14,36,23,dirty,no
F03346,2022-10-20,45,23,Clean,n
F02594,2022-01-28,39,26,Dirty ,yes
F04899,2024-12-07,33,3,clean,YES
F04566,2025-10-27,43,42,Dirty ,no
F01582,2021-01-08,44,56,clean,n
F01169,2021-04-18,34,41, ok,y
F00036,2024-01-15,45,4,OK,No
F01403,2022-10-27,35,40,OK,yes
F02372,2020-06-27,37,8,Dirty ,Yes
F01813,2023-07-21,35,99999,CLEAN,n
F03693,2024-07-25,40,20,Dirty ,yes
F03980,2021-06-18,38,46,needs cleaning,yes
F02811,2023-03-05,35,2,Dirty ,no
F04709,2020-08-09,39,60,Dirty ,yes
F01943,2021-12-15,44,13,Clean,NO
F04245,2023-12-08,37,25, ok,no
F03018,2024-09-17,,18,OK,No
F03152,2024-11-22,35,60,CLEAN,NO
F01955,2024-02-08,34,14,CLEAN,yes
F02552,2024-09-13,41,9,needs cleaning,n
F03505,2025-09-25,37,15,Clean,no
F03627,2023-03-26,33,44,,y
F03623,2021-05-27,43,33,dirty,n
F01039,2020-08-04,45,32,Dirty ,Yes
F03812,2021-09-10,41,21, ok,y
F00665,2021-03-26,33,42,needs cleaning,no
F03977,2024-07-19,43,52,Dirty ,Yes
F04240,2021-11-24,34,28,CLEAN,y
F02360,2024-02-27,35,32,Clean,yes
F00450,2024-04-12,35,6,Clean,NO
F02778,2022-06-03,38,23,Clean,no
F00400,2022-11-10,42,25,Dirty ,Yes
F03322,2025-02-10,34,33,CLEAN,no
F00794,2022-11-21,35,49,dirty,n
F01805,2025-02-06,41,57,Dirty ,YES
F01373,2020-02-21,999,42, ok,n
F00167,2024-08-05,33,47,Clean,yes
F02061,2024-09-27,44,16,Clean,No
F03300,2022-02-05,35,1, ok,Yes
F00125,2024-05-05,43,20,Clean,n
F01149,2024-07-05,39,12, ok,no
F04756,2024-10-18,44,12,clean,n
F02198,2021-02-23,42,24,CLEAN,Yes
F00187,2022-04-14,45,38, ok,No
F04338,2025-09-08,33,36,OK,n
F04541,2025-05-26,33,41,dirty,y
F01921,2021-01-04,-50,18,OK,yes
F04880,2023-06-20,44,55,OK,No
F03942,2021-05-08,44,12,needs cleaning,NO
F00494,2025-01-22,37,14,Clean,no
F00425,2024-12-11,42,8,CLEAN,Yes
F03016,2025-08-27,39,42,Dirty ,Yes
F00198,2023-08-13,34,9,Clean,y
F00375,2020-02-09,40,15,CLEAN,No
F03442,2023-06-19,38,52,dirty,Yes
F04060,2024-01-01,37,17,clean,No
F04829,2021-04-09,39,8,needs cleaning,yes
F03890,2022-09-25,44,3,OK,Yes
F01611,2024-09-21,40,46,needs cleaning,NO
F00724,2020-11-01,39,24,needs cleaning,y
F02270,2023-10-01,38,22,Dirty ,No
F00196,2023-05-04,42,3, ok,y
F02751,2021-12-23,44,57, ok,no
F02653,2024-09-02,45,43,needs cleaning,No
F04859,2024-10-09,40,2,Clean,Yes
F04655,2025-03-19,35,8,Dirty ,Yes
F01110,2024-05-04,36,60, ok,Yes
F01920,2020-11-19,39,55,needs cleaning,n
F01597,2024-04-21,35,45,dirty,n
F02427,2022-06-07,43,2,dirty,No
F02960,2025-06-27,38,29,Dirty ,y
F00259,2020-08-11,38,21,Clean,y
F03840,2021-05-23,36,38,Dirty ,YES
F03764,2022-11-03,34,40,CLEAN,Yes
F04679,2023-10-19,35,12, ok,no
F01268,2021-05-12,34,8,needs cleaning,n
F01432,2025-02-18,37,46,CLEAN,No
F01660,2023-04-01,40,4,clean,YES
F09363,2023-05-28,39,10,OK,Yes
F00512,2022-11-01,35,55, ok,NO
F02897,2023-06-20,43,38,needs cleaning,Yes
F09657,2023-12-22,40,47,dirty,YES
F03265,2023-06-17,42,58,Clean,n
F03578,2021-08-19,43,52, ok,y
F00978,2020-04-01,44,19,OK,YES
F01984,2025-01-02,42,47,OK,NO
F03046,2025-09-13,33,59, ok,no
F03732,2020-03-07,45,50,clean,yes
F02958,2022-12-10,41,42,needs cleaning,no
F01359,2020-07-10,43,55, ok,n
F04356,2022-03-12,39,27,clean,yes
F09373,2024-10-01,39,29, ok,yes
F02882,2024-07-16,38,43,dirty,yes
F09130,2021-03-17,44,0, ok,yes
F02368,2025-01-22,34,19,Dirty ,y
F03017,2020-09-25,44,35,,No
F03569,2024-10-12,,23,needs cleaning,yes
F01778,2022-04-12,35,32, ok,n
F04517,2023-06-18,37,53,needs cleaning,no
F01699,2021-01-03,33,26,CLEAN,y
F03554,2020-12-05,36,55,clean,yes
F00212,2022-03-16,45,19,clean,Yes
F04153,2022-01-11,39,54,needs cleaning,Yes
F04417,2022-05-07,44,7, ok,yes
F03035,2022-10-19,45,7,needs cleaning,NO
F02820,2021-04-23,43,48,CLEAN,NO
F03370,2023-03-01,35,0, ok,YES
F04830,2023-02-09,40,21, ok,n
F03953,2024-12-27,41,20,needs cleaning,YES
F00845,2024-12-21,39,50, ok,no
F03530,2020-12-12,34,46,clean,no
F00257,2023-06-14,38,34,Clean,NO
F03230,2023-05-21,42,15,Dirty ,YES
F02721,2023-03-20,37,37, ok,NO
F02658,2021-11-15,43,50,needs cleaning,YES
F04252,2020-02-10,40,39,clean,NO
F04377,2023-11-07,39,44,,No
F03745,2021-09-26,33,0,needs cleaning,yes
F01541,2021-09-04,35,42,CLEAN,no
F03271,2022-06-02,39,60,Dirty ,n
F01684,2022-01-20,-50,28,CLEAN,yes
F03291,2024-04-25,38,15,needs cleaning,no
F03788,2022-04-20,43,54,,YES
F00412,2021-10-09,45,23,CLEAN,yes
F02565,2021-03-07,33,6, ok,No
F02855,2021-04-07,41,3,Clean,y
F01872,2023-11-18,43,58,Clean,y
F03244,2021-01-06,43,12,dirty,Yes
F00479,2023-10-13,44,2,CLEAN,y
F01089,2020-02-24,43,39,dirty,NO
F00242,2022-07-11,39,35,dirty,no
F03398,2020-10-01,34,39,needs cleaning,YES
F03692,2025-11-08,38,54, ok,no
F01603,2024-02-13,42,27,dirty,n
F00954,2024-01-24,45,14,OK,NO
F04029,2024-07-03,35,57, ok,no
F04304,2020-01-08,40,3,OK,yes
F01405,2023-02-12,37,41,needs cleaning,y
F04064,2020-06-28,37,26,Dirty ,No
F03164,2020-10-23,36,18,needs cleaning,yes
F04149,2024-06-17,33,56,CLEAN,YES
F00237,2024-10-10,42,50,needs cleaning,Yes
F04748,2024-06-26,35,28,Clean,No
F04118,2020-02-18,41,57,needs cleaning,No
F03882,2025-06-09,40,15,needs cleaning,YES
F00848,2024-08-28,35,20,Clean,NO
F02830,2023-10-14,40,1,OK,NO
F00486,2021-02-08,43,12,needs cleaning,n
F03002,2020-12-08,35,33,Dirty ,No
F01234,2024-07-18,39,40,dirty,Yes
F00076,2023-04-04,36,42,OK,Yes
F02296,2023-05-24,40,40, ok,No
F02893,2022-11-08,43,3,dirty,yes
F00803,2020-08-24,44,17,dirty,n
F02664,2021-02-24,33,8,clean,yes
F01587,2025-03-03,35,46,Clean,y
F02672,2022-08-18,37,19,dirty,n
F01102,2024-12-03,36,,clean,Yes
F03385,2021-02-28,34,12,dirty,n
F00702,2023-01-16,38,20,dirty,Yes
F04803,2020-04-10,42,15,CLEAN,NO
F00575,2022-10-03,44,35,,YES
F02023,2023-04-13,38,36,Clean,yes
F03032,2020-02-16,35,21,dirty,y
F01670,2021-02-11,41,43,Dirty ,n
F02378,2023-08-14,34,34,OK,Yes
F02330,2024-08-11,35,29,CLEAN,NO
F03224,2021-02-08,39,58,Dirty ,y
F01049,2021-06-06,39,11,Dirty ,No
F04781,2020-09-01,39,14,CLEAN,NO
F01728,2020-04-25,33,99999,OK,Yes
F02405,2023-02-28,35,59,dirty,n
F09933,2023-09-20,38,45,Clean,n
F00714,2025-10-05,37,15,clean,yes
F04588,2024-03-04,43,13,dirty,No
F00617,2022-07-23,45,6,,n
F03848,2020-10-03,45,5,Dirty ,YES
F01196,2023-02-24,40,19,dirty,n
F00171,2021-08-16,41,40,OK,y
F00439,2020-12-20,38,53, ok,n
F01188,2025-11-05,33,13,needs cleaning,NO
F09505,2025-02-20,36,10,OK,y
F02245,2021-11-07,34,25,Clean,NO
F01834,2021-02-04,43,54,dirty,No
F04845,2023-10-21,41,22,,no
F00544,2025-06-14,40,26,needs cleaning,Yes
F04507,2022-07-02,45,46,OK,Yes
F00606,2023-02-18,42,2,dirty,Yes
F01218,2021-03-01,40,43,Dirty ,NO
F01174,2022-11-07,41,60,,NO
F02328,2024-06-03,41,34,OK,n
F02408,2025-02-25,45,58,CLEAN,Yes
F00021,2021-02-16,42,24, ok,no
F01923,2020-08-09,37,7, ok,YES
F01642,2020-06-27,40,6,CLEAN,NO
F03164,2020-10-23,36,18,needs cleaning,yes
F01959,2024-10-06,45,35,CLEAN,NO
F04900,2020-04-13,33,48,CLEAN,NO
F04697,2020-01-07,42,32,CLEAN,No
F04135,2021-03-04,,54, ok,no
F03364,2021-10-20,35,51,CLEAN,YES
F01667,2020-04-28,38,48,needs cleaning,n
F01669,2024-01-11,44,21,OK,No
F04625,2021-05-05,45,41,,n
F04376,2022-05-15,34,7,Dirty ,YES
F03631,2025-11-25,44,51, ok,y
F01435,2021-07-16,34,10,OK,No
F02823,2022-02-12,38,28,,yes
F02192,2023-09-08,42,26,needs cleaning,No
F00124,2023-10-15,36,26,needs cleaning,no
F04397,2021-11-24,39,46,clean,YES
F00435,2020-05-01,42,34,clean,NO
F03035,2022-10-19,45,7,needs cleaning,NO
F01681,2022-07-08,39,52,clean,no
F01393,2024-06-21,43,59,Dirty ,no
F04787,2021-01-19,42,55,needs cleaning,y
F01523,2020-04-05,33,48,CLEAN,yes
F02357,2023-07-01,33,18,clean,No
F00825,2020-09-22,34,36, ok,YES
F01865,2024-04-20,36,51,dirty,No
F03613,2021-10-21,34,10,Dirty ,Yes
F01711,2025-07-24,,19,dirty,n
F00063,2022-04-11,34,60,needs cleaning,Yes
F01553,2022-05-03,37,25,dirty,yes
F02993,2021-08-21,41,59,CLEAN,NO
F02719,2025-10-12,41,40,clean,YES
F01886,2022-06-07,34,57,OK,yes
F02445,2022-10-02,44,60, ok,NO
F00956,2025-03-16,,53,Clean,Yes
F01568,2022-09-09,39,16,clean,NO
F03901,2023-08-20,,24,clean,No
F02760,2021-03-19,39,6,Clean,YES
F01862,2022-11-15,35,58,clean,no
F03117,2020-02-08,33,0,Dirty ,y
F03234,2025-09-01,34,23, ok,NO
F02212,2025-08-24,43,32,Dirty ,yes
F04357,2025-07-27,39,29,clean,n
F00335,2024-10-10,43,31,Dirty ,n
F01020,2021-09-05,35,8,clean,n
F01556,2022-05-19,39,12,dirty,no
F02784,2025-09-12,33,48,needs cleaning,yes
F01413,2024-05-23,35,,clean,yes
F01009,2022-03-07,45,31,,n
F01629,2021-09-12,43,20,clean,y
F04364,2020-04-18,33,42,OK,Yes
F01029,2020-07-10,43,16,needs cleaning,y
F02972,2024-06-22,37,35, ok,NO
F03237,2021-12-09,38,39,clean,y
F09674,2025-11-03,35,19,Dirty ,no
F01296,2023-04-20,44,5,OK,y
F02954,2022-12-18,999,24,Dirty ,Yes
F00045,2024-03-12,40,1,clean,YES
F02666,2024-10-27,39,28,OK,yes
F01597,2024-04-21,35,45,dirty,n
F03760,2021-07-03,40,1,OK,No
F01708,2021-12-28,33,45, ok,n
F00776,2020-08-08,43,37,dirty,Yes
F03184,2021-03-09,37,45,Dirty ,y
F04818,2022-12-05,44,60,clean,yes
F02153,2025-11-14,33,56,Dirty ,n
F02449,2020-01-19,34,12, ok,no
F01974,2022-10-22,,29,Dirty ,y
F02630,2020-09-25,44,11,dirty,yes
F00589,2021-02-19,44,12,dirty,Yes
F01125,2022-05-06,33,10,OK,NO
F01932,2020-11-11,42,28,clean,yes
F01416,2021-11-24,36,24,Clean,No
F04005,2020-03-17,36,56,Dirty ,YES
F03888,2021-03-27,44,28,needs cleaning,y
F00220,2022-06-07,40,22,dirty,n
F01572,2022-12-05,41,34,needs cleaning,Yes
F01762,2023-07-04,39,59, ok,YES
F02347,2021-02-17,34,24,CLEAN,n
F00097,2023-05-09,43,37,dirty,yes
F04040,2022-06-18,34,36, ok,n
F02890,2020-10-24,,4,needs cleaning,yes
F00064,2021-05-24,36,42,Dirty ,Yes
F00437,2023-11-08,38,21,Dirty ,yes
F00565,2022-05-16,33,52,Dirty ,No
F02921,2025-10-21,38,38,Clean,YES
F03030,2023-07-23,34,23,CLEAN,y
F00921,2025-09-13,34,28, ok,yes
F00669,2020-03-13,,2,CLEAN,yes
F00090,2025-03-15,45,9,dirty,yes
F01095,2021-02-20,42,7,Dirty ,No
F09807,2022-04-12,38,47,clean,yes
F02458,2025-07-14,33,16,needs cleaning,No
F02963,2024-11-16,44,37,Clean,no
F04414,2021-01-21,,5,dirty,no
F01589,2020-06-13,40,13,Dirty ,no
F02713,2021-03-28,42,32,clean,no
F03741,2020-07-25,33,43, ok,NO
F02182,2024-01-27,35,8, ok,no
F01756,2021-11-08,36,14,dirty,n
F00356,2023-02-19,41,4,Clean,no
F00197,2025-01-17,33,5, ok,NO
F00742,2021-08-01,40,51,OK,YES
F03611,2024-08-11,39,21,CLEAN,yes
F01072,2024-07-10,36,45,Clean,No
F01171,2021-02-16,45,13,needs cleaning,YES
F01884,2020-09-26,36,,Dirty ,YES
F00641,2024-09-08,36,51,Dirty ,y
F00255,2023-11-15,33,15, ok,n
F04744,2022-08-17,33,29,needs cleaning,y
F04286,2020-04-09,43,19,OK,yes
F00251,2024-11-22,41,47, ok,NO
F02058,2024-04-25,45,12,dirty,NO
F03970,2021-02-20,40,21,dirty,NO
F02333,2024-12-15,33,99999,OK,y
F00915,2022-04-15,43,13,CLEAN,YES
F04658,2023-08-23,40,11,clean,YES
F02015,2023-08-28,35,35,needs cleaning,no
F02279,2020-01-22,,18,Dirty ,Yes
F03201,2022-03-21,43,22,needs cleaning,no
F03758,2022-01-09,44,40,OK,Yes
F02460,2020-09-02,34,24,Clean,yes
F01824,2020-11-20,42,55, ok,n
F02204,2020-03-18,34,-5,Clean,n
F04167,2025-09-07,,22, ok,n
F00456,2025-05-08,38,47,OK,n
F00006,2021-05-05,38,6, ok,NO
F01621,2022-12-18,37,10,Clean,yes
F02752,2020-10-07,,27,dirty,no
F03867,2022-04-25,37,40,Dirty ,no
F02799,2020-10-01,38,43,CLEAN,no
F00460,2023-04-24,36,13,needs cleaning,y
F02096,2023-07-13,45,,Clean,no
F02257,2024-10-25,999,, ok,NO
F00555,2023-07-23,44,5,OK,NO
F00366,2024-03-25,39,35,OK,Yes
F03706,2023-01-13,41,24,OK,yes
F01313,2020-05-26,33,53,Clean,Yes
F01136,2024-12-06,40,11,CLEAN,Yes
F04611,2020-05-24,37,8,,YES
F04590,2020-06-27,43,7,Dirty ,NO
F00117,2020-01-05,36,3,CLEAN,NO
F03404,2021-12-06,41,2,OK,No
F04175,2021-05-20,43,54,Clean,NO
F04508,2025-03-17,45,41,needs cleaning,no
F03054,2021-05-21,36,,Dirty ,NO
F03148,2025-10-03,39,29, ok,n
F03845,2020-09-04,44,53,needs cleaning,No
F00560,2023-10-11,41,55,,yes
F04044,2022-03-07,43,6,dirty,Yes
F04201,2023-03-11,45,48,CLEAN,YES
F02827,2021-02-12,41,15,Dirty ,NO
F03656,2023-02-27,34,13,CLEAN,yes
F04841,2023-08-09,35,34,Clean,n
F02907,2024-07-21,41,27,OK,NO
F04665,2024-10-21,39,57,needs cleaning,NO
F02113,2024-08-03,34,29,needs cleaning,YES
F01832,2022-08-05,34,57,Dirty ,y
F00108,2023-03-02,45,49,needs cleaning,n
F00258,2023-09-10,37,19,dirty,Yes
F00523,2024-09-05,40,27,Clean,Yes
F04276,2020-09-19,38,55,OK,yes
F02920,2022-12-21,41,45,clean,NO
F03077,2020-02-10,38,21,OK,Yes
F03365,2025-11-09,42,32,OK,No
F01527,2024-08-28,40,55,OK,no
F02726,2020-04-06,45,54,CLEAN,YES
F02159,2022-04-13,40,34,CLEAN,NO
F03857,2023-09-25,34,1,Clean,YES
F04351,2025-06-09,35,50, ok,NO
F02343,2023-09-21,35,31, ok,n
F03880,2020-08-15,37,27,,NO
F00569,2022-01-16,37,49,dirty,No
F02479,2024-05-02,41,48,OK,y
F00527,2022-03-03,41,37, ok,yes
F01167,2020-10-17,40,0,dirty,n
F01764,2021-12-11,34,53,needs cleaning,Yes
F02438,2021-04-26,38,11,clean,y
F03522,2024-05-26,45,45,clean,no
F00205,2021-02-18,44,23, ok,no
F01785,2024-05-13,33,27,,NO
F02526,2023-05-19,37,35,Clean,NO
F01420,2020-01-15,44,2,OK,yes
F04234,2020-05-13,35,57,dirty,no
F04892,2025-01-23,35,31,needs cleaning,no
F03644,2024-06-21,38,40,Clean,yes
F00829,2025-01-17,44,30,Dirty ,No
F02312,2022-01-05,42,47,OK,YES
F01034,2025-08-21,36,43,OK,yes
F03182,2020-12-27,36,43,OK,YES
F04408,2023-08-16,42,54,Dirty ,Yes
F04669,2023-03-08,45,3,clean,y
F00025,2022-02-02,34,30,clean,y
F04608,2022-09-21,38,54,Clean,y
F04492,2025-06-07,36,31,needs cleaning,NO
F00324,2021-07-21,39,7,,no
F00909,2024-06-27,38,20,needs cleaning,Yes
F03532,2020-03-16,39,59,Clean,no
F04879,2023-04-15,37,17, ok,YES
F02067,2023-09-05,35,58,dirty,n
F03419,2022-03-13,40,3, ok,NO
F01338,2022-09-03,37,56, ok,y
